,Date,Country/Region,Total cases,Total cases per million,New cases,New cases per million,New cases per week,New cases per week per million,log10(Total cases),log10(New cases per week),Slope of power-law,Acceleration of power-law,Growth Rate,Days since first case,Average Growth Rate,Doubling time
143,2020-01-22,Serbia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
144,2020-01-22,Seychelles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
145,2020-01-22,Sierra Leone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
146,2020-01-22,Singapore,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
147,2020-01-22,Slovakia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
148,2020-01-22,Slovenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
149,2020-01-22,Somalia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
150,2020-01-22,South Africa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
151,2020-01-22,South Sudan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
152,2020-01-22,Spain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
153,2020-01-22,Sri Lanka,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
154,2020-01-22,Sudan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
155,2020-01-22,Suriname,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
156,2020-01-22,Sweden,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
157,2020-01-22,Switzerland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
158,2020-01-22,Syria,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
159,2020-01-22,Taiwan*,1,,0.0,,0.0,,0.0,0.0,,,,0,,
160,2020-01-22,Tajikistan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
161,2020-01-22,Tanzania,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
162,2020-01-22,Thailand,2,0.028806604040725395,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,,,,0,,
163,2020-01-22,Togo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
164,2020-01-22,Trinidad and Tobago,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
165,2020-01-22,Tunisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
166,2020-01-22,Turkey,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
167,2020-01-22,US,1,0.0030610292617225046,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
168,2020-01-22,Uganda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
169,2020-01-22,Ukraine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
170,2020-01-22,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
171,2020-01-22,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
172,2020-01-22,Uruguay,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
173,2020-01-22,Uzbekistan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
174,2020-01-22,Venezuela,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
175,2020-01-22,Vietnam,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
176,2020-01-22,Yemen,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
177,2020-01-22,Zambia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
178,2020-01-22,Zimbabwe,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,,
179,2020-01-23,Afghanistan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
180,2020-01-23,Albania,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
181,2020-01-23,Algeria,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
182,2020-01-23,Andorra,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
183,2020-01-23,Angola,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
184,2020-01-23,Antigua and Barbuda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
185,2020-01-23,Argentina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
186,2020-01-23,Armenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
187,2020-01-23,Australia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
188,2020-01-23,Austria,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
189,2020-01-23,Azerbaijan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
190,2020-01-23,Bahamas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
191,2020-01-23,Bahrain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
192,2020-01-23,Bangladesh,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
193,2020-01-23,Barbados,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
194,2020-01-23,Belarus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
195,2020-01-23,Belgium,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
196,2020-01-23,Belize,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
197,2020-01-23,Benin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
198,2020-01-23,Bhutan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
199,2020-01-23,Bolivia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
200,2020-01-23,Bosnia and Herzegovina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
201,2020-01-23,Botswana,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
202,2020-01-23,Brazil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
203,2020-01-23,Brunei,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
204,2020-01-23,Bulgaria,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
205,2020-01-23,Burkina Faso,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
206,2020-01-23,Burma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
207,2020-01-23,Burundi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
208,2020-01-23,Cabo Verde,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
209,2020-01-23,Cambodia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
210,2020-01-23,Cameroon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
211,2020-01-23,Canada,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
212,2020-01-23,Central African Republic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
213,2020-01-23,Chad,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
214,2020-01-23,Chile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
215,2020-01-23,China,643,0.4616831690277369,95.0,0.06821135467750389,0.0,0.0,2.808210972924222,0.0,,,,1,,
216,2020-01-23,Colombia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
217,2020-01-23,Comoros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
218,2020-01-23,Costa Rica,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
219,2020-01-23,Cote d'Ivoire,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
220,2020-01-23,Croatia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
221,2020-01-23,Cuba,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
222,2020-01-23,Cyprus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
223,2020-01-23,Czechia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
224,2020-01-23,Denmark,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
225,2020-01-23,Djibouti,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
226,2020-01-23,Dominica,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
227,2020-01-23,Dominican Republic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
228,2020-01-23,Ecuador,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
229,2020-01-23,Egypt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
230,2020-01-23,El Salvador,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
231,2020-01-23,Equatorial Guinea,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
232,2020-01-23,Eritrea,0,,0.0,,0.0,,0.0,0.0,,,,1,,
233,2020-01-23,Estonia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
234,2020-01-23,Eswatini,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
235,2020-01-23,Ethiopia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
236,2020-01-23,Fiji,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
237,2020-01-23,Finland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
238,2020-01-23,France,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
239,2020-01-23,Gabon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
240,2020-01-23,Gambia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
241,2020-01-23,Georgia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
242,2020-01-23,Germany,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
243,2020-01-23,Ghana,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
244,2020-01-23,Greece,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
245,2020-01-23,Grenada,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
246,2020-01-23,Guatemala,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
247,2020-01-23,Guinea,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
248,2020-01-23,Guinea-Bissau,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
249,2020-01-23,Guyana,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
250,2020-01-23,Haiti,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
251,2020-01-23,Honduras,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
252,2020-01-23,Hungary,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
253,2020-01-23,Iceland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
254,2020-01-23,India,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
255,2020-01-23,Indonesia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
256,2020-01-23,Iran,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
257,2020-01-23,Iraq,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
258,2020-01-23,Ireland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
259,2020-01-23,Israel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
260,2020-01-23,Italy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
261,2020-01-23,Jamaica,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
262,2020-01-23,Japan,2,0.015806640527752113,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,,,,1,,
263,2020-01-23,Jordan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
264,2020-01-23,Kazakhstan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,,
